,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300
283,2.741,9.405,5.28,9.746,10.221,7.435,6,9.202,6.106,4.156,8.139,5.459,3.015,3.607,4.886,4.188,7.204,7.127,11.867,3.205,7.669,4.692,5.639,7.346,10.316,5.865,6.531,8.784,7.651,9.611,7.548,5.047,10.625,9.812,9.163,9.345,9.153,10.613,10.974,9.833,9.574,10.581,7.843,5.532,2.951,6.979,6.035,9.82,8.568,3.069,6.947,7.486,5.944,6.067,8.908,7.258,5.029,7.846,10.986,2.794,4.962,3.127,3.931,2.325,3.584,4.842,4.8,5.169,4.166,6.715,1.661,4.565,1.442,2.365,3.212,5.564,6.085,4.62,1.633,2.559,3.496,3.497,4.8,1.551,6.067,3.816,2.467,3.638,3.668,4.809,4.347,3.936,3.249,3.699,4.87,2.491,3.847,3.948,11.285,10.331,13.352,7.104,11.131,10.262,12.782,11.646,11.647,11.426,12.604,13.793,11.743,12.713,13.155,8.121,12.516,11.001,7.461,12.801,12.583,13.88,13.162,13.277,12.581,13.659,11.1,13.612,12.329,13.372,11.852,9.96,12.636,11.312,11.157,8.156,13.817,11.717,25.912,28.717,26.999,21.156,23.632,20.582,25.533,30.024,19.913,21.684,25.195,26.91,22.734,19.562,22.438,24.938,26.696,27.419,20.243,25.819,23.809,28.891,25.29,19.645,22.64,22.505,20.288,24.972,24.476,26.168,22.08,19.608,8.189,15.131,11.391,9.12,12.559,8.94,10.031,10.214,8.508,8.544,12.905,11.425,11.528,7.957,8.332,12.136,17.378,12.81,13.406,12.323,12.18,11.186,9.204,8.425,11.415,11.623,10.31,10.238,9.834,18.077,2.938,9.778,4.424,5.85,5.338,3.615,5.649,3.347,3.177,2.798,3.93,6.137,5.168,3.93,6.115,3.214,3.214,2.459,4.113,3.409,4.165,4.181,5.791,1.767,4.032,4.579,7.028,2.977,5.251,13.184,9.802,4.63,5.17,4.542,9.519,6.19,13.782,10.791,9.454,10.638,4.314,4.598,9.587,10.057,8.955,4.5,6.073,13.521,10.674,4.968,5.39,4.67,10.75,5.245,5.208,8.846,5.018,5.173,7.636,13.473,15.359,15.988,5.072,5.181,16.599,6.035,13.588,6.873,14.137,4.559,7.882,12.925,5.424,8.073,7.29,14.532,7.197,7.73,6.386,7.074,15.774,6.894,14.613,4.421,1.009,0,2.721,0.936,0.355,3.471,1.575,1.146,1.49,1.485,0.711,1.871,2.341,1.171,2.075,2.586,0.57,2.333,0.613
284,2.63,8.625,5.534,8.966,9.441,7.262,4.148,8.422,5.326,4.47,7.359,5.378,3.341,3.241,4.805,3.168,6.424,6.954,7.524,2.839,6.889,4.887,4.135,7.173,9.536,5.838,4.711,8.004,7.478,8.831,6.768,3.543,9.845,9.032,8.383,8.565,8.373,9.833,10.194,9.053,8.794,9.801,7.063,6.608,2.836,4.957,4.087,9.04,7.788,2.811,4.231,6.706,4.244,4.367,8.128,6.478,5.283,7.066,10.206,3.662,2.241,4.882,1.21,3.124,5.819,2.121,2.767,2.672,1.821,4.645,2.668,1.844,2.249,3.969,4.816,2.843,4.256,2.806,2.64,4.608,5.251,1.628,2.767,2.232,4.238,4.155,4.071,5.381,1.799,4.382,1.626,2.067,5.004,3.237,3.051,3.567,1.113,5.733,8.601,12.62,9.681,7.358,10.332,12.551,16.102,8.793,8.361,8.013,15.924,17.113,9.223,16.033,10.201,8.375,10.72,7.527,7.715,10.85,15.903,11.496,9.645,16.597,9.67,16.979,10.582,12.227,15.649,10.413,8.941,12.249,10.483,8.922,12.214,8.41,11.815,8.806,23.415,24.987,25.638,23.86,21.135,22.871,23.036,26.171,22.202,23.615,22.698,25.348,23.657,21.851,23.361,28.258,30.016,25.322,24.82,23.322,27.129,28.956,22.51,21.934,23.563,22.569,24.693,22.475,21.979,29.488,23.417,21.897,5.692,12.634,8.894,6.623,10.062,6.443,8.527,8.71,6.011,6.047,10.408,8.928,9.031,5.46,5.835,9.639,12.887,10.313,10.909,9.826,9.683,8.689,6.707,5.928,8.918,9.126,8.806,8.734,7.337,11.716,5.349,12.067,7.296,8.058,7.546,5.823,7.857,4.978,4.808,4.429,6.138,8.345,7.376,6.138,8.323,5.574,5.574,5.19,6.321,5.04,7.037,6.389,7.999,4.658,6.904,6.787,9.9,5.444,7.3,16.504,13.122,6.919,7.459,6.831,12.839,8.094,17.102,13.08,11.743,13.958,6.827,6.887,12.907,13.377,12.275,6.789,9.393,16.841,13.994,7.257,7.294,6.959,13.039,7.534,7.112,11.135,5.007,5.79,8.334,8.868,10.754,11.383,6.932,5.17,11.994,7.676,8.983,5.111,9.532,5.983,6.006,8.32,7.284,6.197,7.988,9.927,5.435,5.854,4.683,5.312,12.758,5.166,10.008,5.62,3.642,2.951,0,3.569,2.738,4.322,1.814,2.717,2.717,4.347,3.344,3.502,5.507,2.136,3.706,1.998,2.633,3.964,3.246
285,3.167,15.691,5.706,15.943,16.298,11.439,6.426,9.628,6.532,4.582,8.565,5.885,3.441,4.033,5.312,4.614,7.63,7.553,11.357,3.631,8.095,5.118,6.379,11.212,16.393,6.291,6.957,9.21,11.152,15.897,7.974,5.787,16.702,15.858,9.589,15.801,9.579,16.69,17.051,16.119,15.968,16.658,8.269,5.958,3.377,7.405,6.461,16.017,8.994,3.495,7.373,7.912,6.37,6.493,12.293,7.684,5.455,8.272,17.063,3.331,6.618,2.932,5.587,4.194,3.549,6.498,5.337,6.825,5.822,6.908,2.601,6.221,2.773,2.069,2.916,7.22,6.278,5.157,2.841,2.364,3.301,5.153,5.337,2.756,6.26,4.367,2.351,3.831,4.621,5.002,6.003,5.592,3.054,4.236,6.526,4.112,5.503,3.913,10.775,11.136,12.842,11.943,12.525,10.732,12.021,11.136,11.137,10.916,11.843,13.032,12.548,11.952,12.394,12.302,11.755,10.491,11.459,12.04,11.822,13.119,12.652,12.516,12.071,12.898,11.75,12.851,11.568,12.611,11.342,10.43,11.875,12.117,10.396,13.196,13.056,11.207,29.267,27.956,26.238,20.646,25.288,20.072,28.2,29.263,19.403,21.174,22.449,26.149,22.224,19.052,21.928,24.177,25.935,26.658,19.733,31.678,23.048,28.13,24.529,19.135,22.13,21.995,19.778,22.66,23.031,25.407,21.57,19.098,9.845,20.892,19.254,10.776,14.215,10.596,10.771,10.954,10.164,10.2,18.388,13.081,13.184,9.613,9.988,13.792,16.868,18.51,15.062,13.979,13.836,12.842,10.86,10.081,13.071,13.279,11.05,10.978,11.49,17.567,2.177,9.268,3.663,5.089,4.577,2.854,4.888,2.226,2.056,2.695,3.169,5.376,4.407,3.169,5.354,2.453,2.453,1.698,3.352,2.208,3.404,3.42,5.03,1.006,3.271,3.818,6.267,2.216,4.909,12.423,9.041,4.032,4.66,4.032,8.758,5.68,13.021,10.281,8.944,9.877,3.553,4.088,8.826,9.296,8.194,3.585,5.312,12.76,9.913,4.458,4.88,4.16,10.24,4.735,4.698,8.336,5.211,5.138,7.126,12.963,14.849,15.478,5.037,5.374,16.089,7.008,13.078,7.066,13.627,4.524,8.075,12.415,5.389,8.266,6.78,14.022,7.39,7.923,6.579,7.267,15.264,7.087,14.103,4.386,0.93,1.021,4.377,0,1.223,3.897,2.315,1.886,1.916,0.975,0.364,2.297,1.58,1.911,2.501,3.012,1.201,2.759,1.014
286,2.772,9.436,5.311,9.777,10.252,7.466,6.031,9.233,6.137,4.187,8.17,5.49,3.046,3.638,4.917,4.219,7.235,7.158,11.766,3.236,7.7,4.723,5.709,7.377,10.347,5.896,6.562,8.815,11.561,9.642,7.579,5.117,10.656,9.843,9.194,9.376,9.184,10.644,11.005,9.864,9.605,10.612,7.874,5.563,2.982,7.01,6.066,9.851,8.599,3.1,5.805,7.517,5.975,6.098,8.939,7.289,5.06,7.877,11.017,2.581,4.749,2.843,3.718,2.112,3.371,4.629,4.587,4.956,3.953,6.502,1.448,4.352,1.229,2.152,2.999,5.351,5.872,4.407,1.42,2.275,3.212,3.284,4.587,1.338,5.854,3.603,2.262,3.425,3.455,4.596,4.134,3.723,2.965,3.486,4.657,2.278,3.634,3.735,11.184,10.23,13.251,7.135,11.03,10.161,12.742,11.545,11.546,11.325,12.564,13.753,11.642,12.673,13.011,8.152,12.476,10.9,11.868,12.761,12.543,14.912,13.061,13.237,12.48,13.619,10.999,13.572,12.289,13.332,11.751,9.859,12.596,11.211,11.117,8.187,13.777,11.616,25.699,28.677,26.959,21.055,23.419,20.481,25.32,29.984,19.812,21.583,24.982,26.87,22.633,19.461,22.337,24.898,26.656,27.379,20.142,25.606,23.769,28.851,20.12,19.544,22.539,22.404,20.187,24.759,24.263,26.128,21.979,19.507,7.976,14.918,11.178,8.907,12.346,8.727,10.101,10.284,8.295,8.331,12.692,11.212,11.315,7.744,8.119,11.923,17.277,12.597,13.193,12.11,11.967,10.973,8.991,8.212,11.202,11.41,10.38,10.246,9.621,17.976,3.162,9.677,4.648,6.074,5.562,3.839,5.873,3.378,3.208,2.829,4.154,6.361,5.392,4.154,6.339,3.438,3.438,2.683,4.337,3.44,4.389,4.405,6.015,1.991,4.256,4.803,7.252,3.201,4.967,13.144,9.762,4.529,5.069,4.441,9.479,6.089,13.742,10.69,9.353,10.598,4.274,4.497,9.547,10.017,8.915,4.399,6.033,13.481,10.634,4.867,5.289,4.569,10.649,5.144,5.107,8.745,4.805,4.96,7.535,13.372,15.258,15.887,4.859,4.968,16.498,5.822,13.487,6.66,14.036,4.346,7.669,12.824,5.211,7.86,7.189,14.431,6.984,7.517,6.173,6.861,15.673,6.681,14.512,4.208,0.975,0.355,2.508,0.902,0,3.502,1.606,1.177,1.521,1.451,0.677,1.902,2.565,1.202,2.106,2.617,0.601,2.364,0.579
287,2.335,8.197,3.703,8.538,9.013,5.858,4.792,7.994,4.898,3.185,6.931,4.346,1.921,2.581,3.915,3.37,5.996,5.55,6.12,2.179,6.461,3.115,5.889,5.769,9.108,4.288,5.323,7.576,6.074,8.403,6.34,6.304,9.417,8.604,7.955,8.137,7.945,9.405,9.766,8.625,8.366,9.373,6.635,5.052,2.119,5.771,4.827,8.612,7.36,2.479,5.739,6.278,4.736,4.859,6.997,6.05,3.452,6.638,9.778,5.348,5.842,5.881,5.417,5.091,6.187,5.958,6.488,7.021,6.018,7.762,4.427,5.681,4.208,4.968,5.815,6.335,7.373,5.923,4.399,5.655,6.25,5.349,6.488,4.317,7.355,6.37,5.07,6.241,5.52,7.412,5.541,5.788,6.003,6.253,6.888,5.257,5.002,6.551,7.197,7.421,8.277,5.527,8.928,7.294,9.811,6.915,6.957,6.182,9.637,10.822,7.392,9.742,8.797,6.544,9.316,6.123,5.884,9.446,8.738,10.092,8.241,10.306,7.103,10.688,8.19,10.823,9.358,9.009,7.537,6.992,9.079,7.091,6.958,6.579,10.411,7.402,20.18,25.75,24.032,17.352,17.9,16.778,19.801,27.057,16.109,17.88,19.463,23.943,18.93,15.758,18.634,21.971,23.729,24.452,16.439,20.087,20.842,25.924,16.417,15.841,18.836,19.334,16.484,19.24,18.744,23.201,18.276,15.804,10.637,16.983,13.134,10.493,13.189,10.779,11.288,11.471,10.36,10.396,13.608,12.695,12.185,10.548,10.876,12.793,20.363,13.513,12.862,13.593,12.837,11.893,10.91,11.051,12.072,12.253,11.567,11.495,11.577,16.065,3.412,6.902,4.847,6.15,5.638,3.915,5.949,3.041,2.871,2.492,4.23,6.205,5.468,4.23,6.349,3.637,3.637,3.253,4.413,2.715,4.588,4.481,6.71,3.85,4.455,4.879,7.451,3.507,8.347,14.266,10.551,7.085,7.991,7.235,10.268,9.469,14.864,13.776,12.439,11.387,5.345,7.291,10.336,10.806,9.704,6.638,6.72,14.603,11.756,7.882,8.669,7.584,13.735,8.159,8.487,11.831,7.621,7.776,10.621,16.458,18.344,18.973,7.675,7.784,19.584,10.503,16.573,8.228,17.122,7.162,9.123,15.91,8.027,9.314,10.275,17.517,8.552,8.971,7.8,8.429,18.759,8.283,17.598,7.024,4.467,3.514,3.889,3.923,3.563,0,2.564,2.404,2.045,4.943,4.169,1.538,3.876,2.715,2.213,2.332,2.946,1.9,4.071
288,0.853,7.517,4.139,7.858,8.333,6.294,4.112,7.314,4.218,3.015,6.251,4.51,1.946,1.846,3.937,2.3,5.316,5.986,6.556,1.444,5.781,3.551,4.254,6.205,8.428,4.724,4.643,6.896,6.51,7.723,5.66,3.662,8.737,7.924,7.275,7.457,7.265,8.725,9.086,7.945,7.686,8.693,5.955,5.5,1.102,5.091,4.147,7.932,6.68,1.077,4.35,5.598,4.056,4.179,7.02,5.37,3.888,5.958,9.098,3.29,3.613,3.754,2.582,2.554,4.06,3.493,3.808,4.341,3.338,5.201,2.369,3.216,1.95,2.841,3.688,4.215,4.812,3.362,2.341,3.528,4.123,2.669,3.808,1.933,4.794,4.312,2.943,4.114,2.84,4.938,2.998,3.108,3.876,3.098,4.423,2.72,2.485,4.424,7.633,11.483,8.713,5.963,9.364,11.414,13.726,7.351,7.393,6.618,13.548,14.737,7.828,13.657,9.233,6.98,9.752,6.559,6.32,9.882,13.527,10.528,8.677,14.221,7.539,14.603,8.226,11.259,13.273,9.445,7.973,11.112,9.515,7.527,12.101,7.015,10.847,7.838,25.084,26.656,27.943,19.09,22.804,18.516,24.705,27.84,17.847,25.284,24.367,27.854,25.326,17.496,25.03,25.882,27.64,28.363,18.177,24.991,24.753,29.835,18.155,17.579,25.232,24.238,18.222,24.144,23.648,27.112,25.086,17.542,7.361,14.303,10.492,7.851,10.547,8.112,8.646,8.829,7.68,7.716,12.077,10.053,9.543,7.129,7.504,10.151,14.556,11.982,12.034,10.951,10.195,9.251,8.376,7.597,9.43,9.611,8.925,8.853,8.935,13.385,3.702,10.93,5.137,6.411,5.899,4.176,6.21,3.331,3.161,2.782,4.491,6.698,5.729,4.491,6.676,3.927,3.927,3.543,4.674,3.393,4.878,4.742,6.352,2.711,4.745,5.14,7.741,3.797,6.22,14.556,10.841,5.782,6.322,5.694,10.558,7.342,15.154,11.943,10.606,11.677,5.635,5.75,10.626,11.096,9.994,5.652,7.01,14.893,12.046,6.12,6.542,5.822,11.902,6.397,6.36,9.998,5.563,5.649,6.95,9.424,11.31,11.939,5.548,5.726,12.55,6.511,9.539,5.667,10.088,5.035,6.562,8.876,5.9,6.753,6.604,10.483,5.991,6.41,5.239,5.868,16.926,5.722,10.564,4.897,2.412,1.721,1.372,1.965,1.508,2.675,0,0.865,1.07,2.888,2.114,1.855,3.285,0.417,2.059,0.698,1.103,2.317,2.016
289,1.631,8.295,4.17,8.636,9.111,6.325,4.89,8.092,4.996,3.046,7.029,4.349,1.905,2.497,3.776,3.078,6.094,6.017,6.587,2.095,6.559,3.582,5.449,6.236,9.206,4.755,5.421,7.674,6.541,8.501,6.438,4.857,9.515,8.702,8.053,8.235,8.043,9.503,9.864,8.723,8.464,9.471,6.733,4.422,1.841,5.869,4.925,8.71,7.458,1.959,5.837,6.376,4.834,4.957,7.798,6.148,3.919,6.736,9.876,2.977,4.395,3.51,3.253,2.72,3.816,4.164,4.105,4.638,3.635,5.498,2.056,3.887,1.837,2.597,3.444,4.888,6.317,3.659,2.028,3.284,3.879,2.966,4.105,1.946,6.299,3.999,2.699,3.87,3.137,5.041,3.669,3.405,3.632,3.882,4.339,2.886,3.316,4.18,7.664,12.444,8.744,5.994,9.395,12.04,13.329,7.382,7.424,6.649,13.151,14.34,7.859,13.26,9.264,7.011,13.063,6.59,6.351,13.348,13.13,10.559,8.708,13.824,7.57,14.206,13.058,14.159,12.876,9.476,8.004,11.738,13.183,7.558,11.704,7.046,10.878,7.869,25.381,29.264,27.546,22.064,23.101,21.49,25.002,30.571,20.821,22.592,24.664,27.457,25.623,20.47,25.327,25.485,27.243,27.966,21.151,25.288,24.356,29.438,25.837,20.553,25.529,24.535,21.196,24.441,23.945,26.715,22.988,20.516,7.658,14.6,10.86,9.046,11.742,8.409,9.841,10.024,7.977,8.013,12.374,10.894,10.738,7.426,7.801,11.346,18.286,12.279,12.875,11.792,11.39,10.446,8.673,7.894,10.625,10.806,10.12,10.048,9.303,13.682,3.065,10.686,4.5,5.774,5.262,3.539,5.573,2.694,2.524,2.145,3.854,6.061,5.092,3.854,6.039,3.29,3.29,2.906,4.037,2.756,4.241,4.105,5.715,2.314,4.108,4.503,7.104,3.16,5.976,13.919,10.204,5.34,6.078,5.45,9.921,7.098,14.517,11.699,10.362,11.04,4.998,5.506,9.989,10.459,9.357,4.893,6.373,14.256,11.409,5.876,6.298,5.578,11.658,6.153,6.116,9.754,5.25,5.405,6.706,14.381,16.267,16.896,5.304,5.413,17.507,6.267,14.496,7.105,15.045,4.791,8.114,13.833,5.656,8.305,6.36,15.44,7.429,7.962,6.618,7.306,16.682,7.126,15.521,4.653,2.096,1.143,2.043,1.568,1.192,2.342,0.864,0,0.433,2.572,1.798,1.218,2.888,0.575,1.422,1.476,0.578,1.68,1.7
290,1.297,7.961,3.836,8.302,8.777,5.991,4.556,7.758,4.662,2.712,6.695,4.015,1.571,2.163,3.442,2.744,5.76,5.683,6.253,1.761,6.225,3.248,5.115,5.902,8.872,4.421,5.087,7.34,6.207,8.167,6.104,4.523,9.181,8.368,7.719,7.901,7.709,9.169,9.53,8.389,8.13,9.137,6.399,4.088,1.507,5.535,4.591,8.376,7.124,1.625,5.503,6.042,4.5,4.623,7.464,5.814,3.585,6.402,9.542,3.324,4.061,3.857,3.498,3.067,4.163,4.248,4.35,4.883,3.88,5.743,2.403,3.971,2.184,2.944,3.791,4.554,5.354,3.904,2.375,3.631,4.226,3.211,4.35,2.293,5.336,4.346,3.046,4.217,3.382,5.388,3.76,3.65,3.979,4.229,4.584,3.233,3.561,4.527,7.33,12.775,8.41,5.66,9.061,12.371,13.66,7.048,7.09,6.315,13.482,14.671,7.525,13.591,8.93,6.677,13.394,6.256,6.017,13.679,13.461,10.225,8.374,14.155,7.236,14.537,7.923,14.49,13.207,9.142,7.67,12.069,9.212,7.224,12.035,6.712,10.544,7.535,19.944,29.595,27.877,22.411,17.664,21.837,19.565,30.902,21.168,22.939,19.227,27.788,20.186,20.817,19.89,25.816,27.574,28.297,21.498,19.851,24.687,29.769,26.168,20.9,20.092,19.098,21.543,19.004,18.508,27.046,19.946,20.863,7.903,14.845,11.353,8.712,11.408,8.654,9.507,9.69,8.222,8.258,12.619,10.914,10.404,7.671,8.046,11.012,18.633,12.524,12.626,11.812,11.056,10.112,8.918,8.139,10.291,10.472,9.786,9.714,9.796,13.927,2.615,11.033,4.05,5.324,4.812,3.089,5.123,2.244,2.074,1.695,3.404,5.611,4.642,3.404,5.589,2.84,2.84,2.456,3.587,2.306,3.791,3.655,5.265,2.645,3.658,4.053,6.654,2.71,6.323,13.469,9.754,5.671,6.425,5.797,9.471,7.445,14.067,12.046,10.709,10.59,4.548,5.853,9.539,10.009,8.907,5.224,5.923,13.806,10.959,6.223,6.645,5.925,12.005,6.5,6.463,10.101,5.597,5.752,7.053,14.728,16.614,17.243,5.651,5.76,17.854,6.614,14.843,7.452,15.392,5.138,8.461,14.18,6.003,8.652,6.707,15.787,7.776,8.309,6.965,7.653,17.029,7.473,15.868,5,2.443,1.49,2.288,1.899,1.539,1.983,1.374,0.433,0,2.919,2.145,0.768,3.219,0.914,0.972,1.142,0.922,1.23,2.047
291,4.007,14.866,6.546,15.118,15.473,10.614,7.266,15.896,7.372,5.422,9.405,6.725,4.281,4.873,6.152,5.454,8.47,11.413,10.532,4.471,8.935,5.958,8.113,10.387,15.568,11.084,7.797,14.699,10.327,15.072,8.814,7.521,15.877,15.033,12.535,14.976,15.752,15.865,16.226,15.294,15.143,15.833,9.109,6.798,4.217,8.245,7.301,15.192,14.797,4.335,8.209,8.752,7.21,7.333,11.468,8.524,6.295,9.112,16.238,2.932,6.219,2.533,5.188,3.795,3.15,6.099,4.938,6.426,5.423,6.509,2.202,5.822,2.374,1.67,2.517,6.821,5.879,4.758,2.442,1.965,2.902,4.754,4.938,2.357,5.861,3.968,1.952,3.432,4.222,4.603,5.604,5.193,2.655,3.837,6.127,3.713,5.104,3.514,9.95,8.996,12.017,11.118,9.796,8.927,11.219,10.311,10.312,10.091,11.041,12.23,10.408,11.15,11.592,11.477,10.953,9.666,10.634,11.238,11.02,12.317,11.827,11.714,11.246,12.096,10.948,12.049,10.766,11.809,10.517,8.625,11.073,9.977,9.594,11.512,12.254,10.382,21.898,27.154,25.436,19.821,24.889,19.247,27.398,28.461,18.578,20.349,21.624,25.347,21.399,18.227,21.103,23.375,25.133,25.856,18.908,27.076,22.246,27.328,23.727,18.31,21.305,21.17,18.953,21.835,22.206,24.605,20.745,18.273,9.446,20.067,18.429,10.377,13.816,10.197,11.549,11.732,9.765,9.801,17.563,12.682,12.785,9.214,9.589,13.393,16.043,17.685,14.663,13.58,13.437,12.443,10.461,9.682,12.672,12.88,11.828,11.716,11.091,16.742,1.807,8.443,3.212,4.719,4.207,2.484,4.518,2.443,2.273,2.912,2.799,5.006,4.037,2.799,4.984,2.083,2.083,1.915,2.982,2.425,2.953,3.05,4.66,1.223,2.82,3.448,5.816,1.846,4.084,11.621,8.239,3.295,3.835,3.207,7.956,4.855,12.219,9.456,8.119,9.075,2.751,3.263,8.024,8.494,7.392,3.165,4.51,11.958,9.111,3.633,4.055,3.335,9.415,3.91,3.873,7.511,4.812,4.739,6.301,12.138,14.024,14.653,4.638,4.975,15.264,6.183,12.253,6.667,12.802,4.125,7.676,11.59,4.99,7.867,5.955,13.197,6.991,7.524,6.18,6.868,14.439,6.688,13.278,3.987,0.532,1.419,3.978,0.825,1.621,4.737,2.841,2.412,2.756,0,1.043,3.137,1.21,2.437,3.341,3.852,1.836,3.046,1.464
292,3.579,15.573,6.118,15.825,16.18,11.321,6.838,10.04,6.944,4.994,8.977,6.297,3.853,4.445,5.724,5.026,8.042,7.965,11.239,4.043,8.507,5.53,6.773,11.094,16.275,6.703,7.369,15.406,11.034,15.779,8.386,6.181,16.584,15.74,13.242,15.683,9.991,16.572,16.933,16.001,15.85,16.54,8.681,6.37,3.789,7.817,6.873,15.899,15.504,3.907,6.869,8.324,6.782,6.905,12.175,8.096,5.867,8.684,16.945,2.976,6.42,2.855,5.389,3.839,3.472,6.3,4.982,6.627,5.624,6.831,2.246,6.023,2.575,1.992,2.839,7.022,6.201,4.802,2.486,2.287,3.224,4.955,4.982,2.558,6.183,3.998,2.274,3.754,4.423,4.925,5.805,5.394,2.977,3.881,6.328,3.757,5.305,3.836,10.657,9.703,12.724,11.825,10.503,9.634,12.044,11.018,11.019,10.798,11.866,13.055,11.115,11.975,12.417,12.184,11.778,10.373,11.341,12.063,11.845,13.142,12.534,12.539,11.953,12.921,10.472,12.874,11.591,12.634,11.224,9.332,11.898,10.684,10.419,12.219,13.079,11.089,22.605,27.979,26.261,20.528,25.09,19.954,28.223,29.286,19.285,21.056,22.331,26.172,22.106,18.934,21.81,24.2,25.958,26.681,19.615,27.277,23.071,28.153,19.593,19.017,22.012,21.877,19.66,22.542,22.913,25.43,21.452,18.98,9.647,20.774,19.136,10.578,14.017,10.398,11.75,11.933,9.966,10.002,18.27,12.883,12.986,9.415,9.79,13.594,16.75,18.392,14.864,13.781,13.638,12.644,10.662,9.883,12.873,13.081,12.029,11.917,11.292,17.449,2.629,9.15,4.115,5.541,5.029,3.306,5.34,2.678,2.508,3.147,3.621,5.828,4.859,3.621,5.806,2.905,2.905,2.15,3.804,2.66,3.856,3.872,5.482,1.458,3.723,4.27,6.719,2.668,4.791,12.446,9.064,4.002,4.542,3.914,8.781,5.562,13.044,10.163,8.826,9.9,3.576,3.97,8.849,9.319,8.217,3.872,5.335,12.783,9.936,4.34,4.762,4.042,10.122,4.617,4.58,8.218,5.134,5.061,7.008,12.845,14.731,15.36,4.96,5.297,15.971,6.89,12.96,6.989,13.509,4.447,7.998,12.297,5.312,8.189,6.662,13.904,7.313,7.846,6.502,7.19,15.146,7.01,13.985,4.309,0.722,0.991,4.179,0.369,1.193,4.309,2.413,1.984,2.328,0.857,0,2.709,2.032,2.009,2.913,3.424,1.408,3.171,1.036
293,2.043,8.707,3.817,9.048,9.523,5.972,5.302,8.504,5.408,2.844,7.441,4.46,1.635,2.295,3.574,3.49,6.506,5.664,6.234,1.893,6.971,3.229,5.861,5.883,9.618,4.402,5.833,8.086,6.188,8.913,6.85,5.269,9.927,9.114,8.465,8.647,8.455,9.915,10.276,9.135,8.876,9.883,7.145,5.166,2.253,6.281,5.337,9.122,7.87,2.371,6.249,6.788,5.246,5.369,7.111,6.56,3.566,7.148,10.288,3.705,4.807,4.238,4.453,3.448,4.544,4.994,5.135,5.668,4.665,7.675,2.784,4.717,2.565,3.325,4.172,5.3,7.045,4.689,2.756,4.012,4.607,3.996,5.135,2.674,7.027,4.727,3.427,4.598,4.167,5.769,4.506,4.435,4.36,4.61,5.924,3.614,4.346,4.908,7.311,7.04,8.391,5.641,9.042,6.913,14.041,7.029,7.071,6.296,13.863,15.052,7.506,13.972,8.911,6.658,9.43,6.237,5.998,14.06,13.842,10.206,8.355,14.536,7.217,14.918,7.904,14.871,13.588,9.123,7.651,6.611,9.193,7.205,6.577,6.693,10.525,7.516,20.69,29.976,28.258,17.466,18.41,16.892,20.311,31.283,16.223,17.994,19.973,28.169,20.932,15.872,20.636,26.197,27.955,28.678,16.553,20.597,25.068,30.15,26.549,15.955,20.838,19.844,16.598,19.75,19.254,27.427,18.39,15.918,9.602,15.63,12.099,9.458,12.154,9.439,10.253,10.436,9.007,9.043,12.573,11.66,11.15,8.456,8.831,11.758,19.006,12.478,13.372,12.558,11.802,10.858,9.703,8.924,11.037,11.218,10.532,10.46,10.542,19.705,2.055,6.521,3.49,4.764,4.252,2.529,4.563,1.684,1.514,1.135,2.844,5.051,4.082,2.844,5.029,2.28,2.28,1.896,3.027,1.746,3.231,3.095,4.705,3.026,3.098,3.493,6.094,2.15,6.704,12.909,9.194,5.728,6.634,5.878,8.911,7.826,13.507,12.419,11.082,10.03,3.988,5.934,8.979,9.449,8.347,5.281,5.363,13.246,10.399,6.525,7.026,6.227,12.378,6.802,6.844,10.474,5.978,6.133,9.264,15.101,16.987,17.616,6.032,6.141,18.227,6.995,15.216,7.833,15.765,5.519,8.842,14.553,6.384,9.033,8.918,16.16,8.157,8.69,7.346,8.034,17.402,7.854,16.241,5.381,2.824,1.871,3.445,2.28,1.92,1.556,2.12,1.218,1.165,3.3,2.526,0,2.519,1.699,0.522,1.888,1.303,0.67,2.428
